transaction_id,customer_name,email,total_amount,product_name,price,total_sold,revenue_generated,payment_method,transaction_date,store_location,category,discount_applied,delivery_status,customer_rating,return_requested,customer_segment,coupon_used,profit
TXN-2148,Timothy Robertson,benjamin34@yahoo.com,1389.23,Pen Set,652.67,2,1305.34,,28-08-2025 20:19,Jaipur,Stationery,,Pending,2,Yes,Loyal,Yes,0
TXN-2149,Sharon Rivera,samuel67@morgan-lopez.info,427.67,Lipstick,169.26,2,338.52,UPI,09-08-2024 12:44,Chennai,Beauty,30,,3,Yes,Premium,No,0
TXN-2150,Kelly Owen,jordanwanda@gmail.com,778.34,Planner,691.09,1,691.09,UPI,25-12-2024 21:16,Chennai,Stationery,5,Cancelled,4,No,Loyal,No,0
TXN-2151,Brian Murphy,sean62@hotmail.com,3187.71,Pen Set,779.24,4,3116.96,UPI,07-10-2024 23:56,,Stationery,20,Delivered,,No,Regular,No,0
TXN-2152,Andrew Berg,yhill@gmail.com,1649.08,Cushion Cover,796.13,2,1592.26,UPI,26-12-2023 11:45,Delhi,Home Decor,5,Cancelled,,No,New,No,0
TXN-2153,Jennifer Palmer,thomascathy@johnson-jones.com,1224.43,Cushion Cover,576.95,2,1153.9,UPI,05-08-2024 11:52,Jaipur,Home Decor,0,Cancelled,5,No,New,No,0
TXN-2154,Keith Jacobs,,112.87,Smart Refrigerator,69.28,,69.28,PayPal,13-12-2024 10:44,Bangalore,Home Appliances,0,Pending,5,No,Loyal,Yes,69.28
TXN-2155,Ernest Ramirez,fitzgeraldvictor@mcintyre-wilson.com,102.91,Office Desk,63.11,,63.11,Cash,28-04-2025 01:06,Mumbai,Furniture,10,,3,No,Loyal,Yes,63.11
TXN-2156,Zachary Mitchell,davidfarrell@yahoo.com,399.15,Curtains,118.78,3,356.34,,11-03-2024 07:26,Chennai,Home Decor,,Delivered,1,No,Premium,No,0
TXN-2157,Jill Miller,jenna88@yahoo.com,1594.79,Laundry Basket,315.72,5,1578.6,UPI,20-09-2025 12:31,Jaipur,Household,15,Cancelled,,No,Premium,Yes,0
TXN-2158,Christopher Mckinney,william13@young.com,2756.32,Office Desk,683.73,4,2734.92,,04-08-2024 12:29,Jaipur,Furniture,5,Cancelled,,No,Regular,No,0
TXN-2159,Jackie Lara,jonesraymond@higgins.org,804.05,Broom,239.39,3,718.17,,25-12-2023 11:42,Bangalore,Household,,Pending,1,Yes,Premium,Yes,0
TXN-2160,Evan Jones,david89@gmail.com,213.17,Detergent,30.76,5,153.8,Cash,16-06-2025 13:22,,Household,10,Delivered,1,No,Loyal,No,0
TXN-2161,Jessica Bartlett,holmeskevin@morris.com,1784.42,Pasta Pack,425.3,4,1701.2,Credit Card,23-07-2024 23:13,Bangalore,Groceries,25,Delivered,4,No,,No,0
TXN-2162,Kelly Campbell,james84@weber.net,3583.73,Office Desk,703.59,5,3517.95,Debit Card,09-01-2024 18:31,Bangalore,Furniture,30,Delivered,1,No,Premium,No,0
TXN-2163,Caroline David,donnale@morgan.com,164.37,Running Shoes,137.95,,137.95,PayPal,31-12-2023 06:59,Chennai,Sportswear,5,Cancelled,2,No,,No,137.95
TXN-2164,Martin Ray,bmontgomery@small-gardner.com,2574.53,Office Desk,503.77,5,2518.85,PayPal,07-11-2024 07:38,Bangalore,Furniture,10,Pending,,No,,No,0
TXN-2165,Robert Sullivan,barkereric@yahoo.com,55.26,Curtains,42.54,1,42.54,,08-11-2024 07:59,Chennai,Home Decor,15,,5,No,Regular,No,0
TXN-2166,Gerald Thomas,,536.89,Table Cloth,441.01,,441.01,Cash,07-01-2025 10:49,Pune,Home Decor,30,Cancelled,4,Yes,Regular,Yes,441.01
TXN-2167,David Martinez,,1377.74,Organic Soap,338.34,4,1353.36,PayPal,30-08-2025 10:04,,Groceries,25,Cancelled,,No,Loyal,Yes,0
TXN-2168,Danielle Grimes,sarah53@jimenez.info,452.15,Wrist Watch,416.83,1,416.83,Cash,19-11-2024 14:26,Delhi,Accessories,20,,2,Yes,Regular,Yes,0
TXN-2169,Kathleen Davis,nlevy@hotmail.com,3828.97,Lipstick,756.85,5,3784.25,Debit Card,29-07-2024 07:19,Kolkata,Beauty,25,Pending,2,No,,No,0
TXN-2170,Douglas Harper,amanda16@gmail.com,2825.08,Detergent,704.47,4,2817.88,Cash,13-09-2025 15:03,,Household,,Pending,2,No,New,Yes,0
TXN-2171,Jacob Powell,jwilliams@cox.com,1250.17,Smart Refrigerator,232.27,5,1161.35,,24-08-2024 06:57,Jaipur,Home Appliances,20,Delivered,1,No,Premium,No,0
TXN-2172,Pamela Ramirez,theresalong@grant-diaz.com,1849.65,Wrist Watch,613.45,3,1840.35,Credit Card,31-03-2024 19:35,,Accessories,15,Cancelled,5,No,Regular,No,0
TXN-2173,Jennifer Williams,jenniferbrock@bryant.com,1860.47,Dish Soap,365.78,5,1828.9,PayPal,21-10-2025 14:51,Delhi,Household,10,Delivered,,No,New,No,0
TXN-2174,Carla Ewing,william88@yahoo.com,1275.07,Wrist Watch,606.42,2,1212.84,Cash,01-05-2025 16:45,,Accessories,0,Delivered,1,Yes,New,No,0
TXN-2175,Karen Smith,whitneybrandy@hotmail.com,1944.95,Laundry Basket,371.02,5,1855.1,Debit Card,05-09-2025 13:59,Kolkata,Household,,Pending,4,No,New,No,0
TXN-2176,Alyssa Wells,silvageorge@griffith.com,2109.47,Pen Set,410.78,5,2053.9,,22-11-2023 17:24,Chennai,Stationery,,Delivered,3,No,Regular,No,0
TXN-2177,Melody Lee,robert63@yahoo.com,340.92,Wall Clock,253.07,,253.07,,21-11-2024 23:29,Mumbai,Home Decor,,Cancelled,,No,,Yes,253.07
TXN-2178,Tami Salas,aprilhoffman@mendoza.info,996.76,Smart Refrigerator,470.98,2,941.96,,06-10-2025 16:07,Hyderabad,Home Appliances,10,Pending,,No,Regular,Yes,0
TXN-2179,Kimberly Lowe,plee@yahoo.com,1453.07,Bluetooth Speaker,358.42,4,1433.68,,04-01-2025 16:22,Pune,Electronics,30,,,No,Regular,No,0
TXN-2180,Todd Hendrix,hannahburns@yahoo.com,2134.68,Office Desk,419.76,5,2098.8,,26-07-2024 03:03,Jaipur,Furniture,30,Cancelled,2,No,,No,0
TXN-2181,Taylor Griffith,berryamy@yahoo.com,359.56,Broom,289.89,,289.89,,25-07-2025 20:33,Chennai,Household,,Pending,2,No,,No,289.89
TXN-2182,Raymond Thomas,stephanie15@douglas-burgess.com,2339.57,T-shirt,753.77,3,2261.31,,03-04-2024 03:42,Pune,Fashion,,Cancelled,4,No,,No,0
TXN-2183,Denise Hoffman,danielyang@gmail.com,1256.03,Perfume,237.35,5,1186.75,Cash,04-05-2024 12:38,Hyderabad,Beauty,25,Pending,3,Yes,New,No,0
TXN-2184,Taylor Perez,garciamark@garcia-townsend.com,1201.84,Coffee Maker,283.63,4,1134.52,,29-12-2024 16:12,Jaipur,Home Appliances,15,Pending,5,No,,No,0
TXN-2185,Brooke Delgado,wsantos@yahoo.com,667.63,Perfume,118.45,5,592.25,Debit Card,04-07-2024 15:53,Pune,Beauty,0,Pending,,Yes,Regular,Yes,0
TXN-2186,Anthony Mack,gentrygregory@peck.biz,1098.27,Baby Stroller,270.93,4,1083.72,Debit Card,02-07-2025 05:32,Mumbai,Baby Products,10,,,No,Loyal,No,0
TXN-2187,Timothy Hayden DVM,evanscarrie@mitchell-hays.net,1857.02,Yoga Mat,607.17,3,1821.51,,09-12-2024 10:53,Mumbai,Sportswear,5,Pending,5,No,Regular,Yes,0
TXN-2188,Todd Rosales MD,riverajessica@scott.com,1507.66,Baby Stroller,706.97,2,1413.94,Credit Card,12-01-2025 05:06,Hyderabad,Baby Products,,Pending,,No,Regular,Yes,0
TXN-2189,Cheryl Carr,frobertson@yahoo.com,551.89,Hair Serum,458.69,1,458.69,UPI,01-04-2025 00:43,Chennai,Beauty,,,2,No,Loyal,No,0
TXN-2190,William Woods,greenjoe@finley-turner.org,1967.32,Yoga Mat,648.96,3,1946.88,Cash,07-11-2023 02:04,Chennai,Sportswear,10,Delivered,,No,New,No,0
TXN-2191,Ian Young,zparker@shaw.com,1279.54,Keyboard,608.25,2,1216.5,,17-04-2025 08:50,Hyderabad,Electronics,30,Cancelled,1,No,Regular,Yes,0
TXN-2192,Thomas Phillips,susanmendoza@adkins-obrien.biz,780.03,Office Desk,387.19,2,774.38,Cash,26-04-2025 10:00,Pune,Furniture,,Cancelled,3,No,,No,0
TXN-2193,Kaitlin Medina,erinlarson@fox.com,58.19,Curtains,19.03,,19.03,Debit Card,28-12-2023 20:49,Mumbai,Home Decor,5,,3,Yes,Loyal,No,19.03
TXN-2194,Ashley Poole,franklinbond@wilson-harris.org,817.38,Dish Soap,739.25,,739.25,,11-11-2024 21:18,Delhi,Household,20,Cancelled,5,Yes,Premium,Yes,739.25
TXN-2195,Jordan Stokes,williambryant@gmail.com,229.96,Pasta Pack,131.02,,131.02,UPI,05-01-2025 05:37,Hyderabad,Groceries,,Pending,2,No,,Yes,131.02
TXN-2196,Robert Cummings,lisa39@gmail.com,402.3,Laundry Basket,362.93,,362.93,PayPal,03-12-2023 09:09,Delhi,Household,0,Pending,5,No,Premium,Yes,362.93
TXN-2197,Michael Weaver,andersenthomas@ortiz-mack.biz,2756.2,Notebook,685.04,4,2740.16,Debit Card,15-08-2024 01:20,Jaipur,Stationery,5,,1,No,Premium,No,0
TXN-2198,Janet Kane DVM,vegadorothy@hotmail.com,428.96,Baby Stroller,370.87,1,370.87,,09-02-2024 12:00,Chennai,Baby Products,0,,3,Yes,Premium,No,0
TXN-2199,Hannah White,jessicawalker@gmail.com,208.88,Vacuum Cleaner,45.78,3,137.34,PayPal,07-06-2025 13:05,Mumbai,Home Appliances,5,,,No,Loyal,Yes,0
TXN-2200,Edwin Nunez,pmorrow@yahoo.com,681.36,Office Desk,615,,615,Cash,24-07-2024 01:46,Kolkata,Furniture,30,,4,No,Regular,No,615
TXN-2201,Colin Golden,pachecorobert@allen.com,1468.89,Router,700.9,2,1401.8,UPI,01-02-2025 12:48,Delhi,Electronics,10,,5,Yes,Premium,Yes,0
TXN-2202,Kyle Warner,joymorales@fernandez.com,3201.02,Bluetooth Speaker,783.01,4,3132.04,PayPal,23-11-2024 14:11,Hyderabad,Electronics,30,Pending,2,No,New,No,0
TXN-2203,Cynthia Hendricks DDS,kevinthomas@hotmail.com,236.62,Perfume,158.9,,158.9,Credit Card,07-12-2024 01:42,Hyderabad,Beauty,0,Pending,2,Yes,Regular,No,158.9
TXN-2204,Eric Brown,dpeters@david-powers.net,434.5,Wireless Mouse,362.69,,362.69,Credit Card,02-07-2024 18:31,Pune,Electronics,0,,4,Yes,,Yes,362.69
TXN-2205,Jennifer Evans,oallen@mathews-thomas.info,389.38,Smart Refrigerator,120.71,3,362.13,,08-10-2025 16:54,Kolkata,Home Appliances,25,Pending,3,Yes,,Yes,0
TXN-2206,Jason Butler,nsanchez@lucas-nielsen.com,305.29,Baby Stroller,247.4,1,247.4,PayPal,09-01-2024 00:32,Bangalore,Baby Products,30,,1,No,Loyal,No,0
TXN-2207,Sandra Williams,russojacob@hotmail.com,2259.5,Notebook,560.08,4,2240.32,Cash,13-05-2025 18:55,Bangalore,Stationery,,Pending,2,No,Premium,No,0
TXN-2208,Claire Clark,susan03@gmail.com,1875.06,Smart Refrigerator,454.28,4,1817.12,Debit Card,27-05-2025 02:59,Hyderabad,Home Appliances,15,Cancelled,2,No,Regular,No,0
TXN-2209,Zachary Mendoza,randyallen@rowe-james.net,166.84,Wrist Watch,83.05,,83.05,Credit Card,16-03-2025 01:56,Chennai,Accessories,30,Delivered,1,Yes,,No,83.05
TXN-2210,Dennis Hunt,ugarcia@yahoo.com,1830.8,Router,451.49,4,1805.96,UPI,11-06-2025 18:41,Chennai,Electronics,0,Pending,2,No,Regular,No,0
TXN-2211,Suzanne Wood,hartjeffrey@gmail.com,794.83,Pasta Pack,732.41,,732.41,Debit Card,10-11-2023 19:15,Hyderabad,Groceries,15,Cancelled,3,No,Loyal,No,732.41
TXN-2212,Timothy Riley,elijah53@yahoo.com,920.63,Smartphone,293.82,3,881.46,Cash,13-01-2025 18:32,Jaipur,Electronics,5,,3,Yes,New,No,0
TXN-2213,Kathryn Pena,kathryn77@yahoo.com,167.66,Baby Stroller,46.12,2,92.24,Credit Card,07-03-2024 20:59,Chennai,Baby Products,30,Cancelled,2,Yes,New,Yes,0
TXN-2214,Heather Taylor,sabrinaweaver@hotmail.com,972.69,Handbag,460.13,2,920.26,,13-12-2023 19:44,Kolkata,Accessories,20,,,No,Loyal,No,0
TXN-2215,Sara Jones,gutierrezmegan@jones.com,1787.75,Running Shoes,588.89,3,1766.67,,16-04-2024 02:07,,Sportswear,,Pending,5,No,Regular,No,0
TXN-2216,Jacqueline Williamson,ismith@hotmail.com,767.65,Wireless Mouse,672.86,1,672.86,,12-09-2024 16:47,Mumbai,Electronics,0,,2,No,Premium,No,0
TXN-2217,Joseph Hill,shawheidi@yahoo.com,134.42,Ergonomic Chair,17.22,5,86.1,Credit Card,16-07-2025 08:56,Jaipur,Furniture,,Delivered,1,No,,No,0
TXN-2218,Cassie Hull,jamesfox@adams-sanders.com,54.31,4K Smart TV,23.21,,23.21,UPI,08-09-2024 13:47,Mumbai,Electronics,30,Pending,1,Yes,,Yes,23.21
TXN-2219,David Terry,valdezmichele@gmail.com,837.13,Jacket,161.63,5,808.15,UPI,09-01-2024 19:52,Chennai,Fashion,30,Delivered,3,No,Loyal,No,0
TXN-2220,James Alvarez,christopherbruce@mueller.com,1618.06,Jacket,792.28,2,1584.56,Credit Card,23-09-2025 05:00,,Fashion,5,,4,No,,No,0
TXN-2221,Amanda Lewis,brandon14@hotmail.com,534.31,Smart Refrigerator,513.03,,513.03,Cash,08-01-2025 21:28,Hyderabad,Home Appliances,25,Delivered,5,Yes,Premium,Yes,513.03
TXN-2222,Cassie Jefferson,brendagoodwin@nicholson.org,2875.43,Power Bank,711.17,4,2844.68,Credit Card,02-05-2024 23:37,Chennai,Electronics,,Pending,3,Yes,Premium,No,0
TXN-2223,Sarah Rhodes,,687.27,Ergonomic Chair,604.28,,604.28,Credit Card,13-05-2025 16:16,Chennai,Furniture,10,Pending,,No,,No,604.28
TXN-2224,Patrick Reed,ehall@jacobs-austin.org,1293.96,Handbag,606.93,2,1213.86,,01-09-2024 07:58,Delhi,Accessories,25,Delivered,1,No,Premium,Yes,0
TXN-2225,Erin Walters,jperez@yahoo.com,2536.11,Pen Set,488.08,5,2440.4,Cash,28-09-2024 15:07,Kolkata,Stationery,,Cancelled,4,No,Premium,No,0
TXN-2226,Kevin James,jennifermiller@gmail.com,3036.65,Mop,753.5,4,3014,PayPal,19-08-2024 08:36,Hyderabad,Household,5,Cancelled,2,No,Regular,Yes,0
TXN-2227,Madison Singh,,211.3,Perfume,131.83,,131.83,Debit Card,03-08-2024 18:14,Hyderabad,Beauty,25,Cancelled,1,Yes,Regular,No,131.83
TXN-2228,Ashley Miller,ghawkins@yahoo.com,897.7,Organic Soap,294.33,3,882.99,Credit Card,17-01-2024 10:24,Bangalore,Groceries,30,,5,No,,No,0
TXN-2229,Hector Davis,asmith@yahoo.com,149.9,Air Conditioner,30.75,3,92.25,PayPal,25-06-2025 09:39,Kolkata,Home Appliances,,Delivered,3,No,Loyal,Yes,0
TXN-2230,Steven Stein,ginajackson@turner-snyder.com,1509.56,Mop,725.11,2,1450.22,Debit Card,07-03-2024 01:51,Hyderabad,Household,10,Pending,3,No,New,No,0
TXN-2231,Jason Washington,johnathan37@jensen.com,271.14,Ergonomic Chair,59.98,4,239.92,UPI,31-08-2024 13:07,Jaipur,Furniture,5,Cancelled,,Yes,Loyal,No,0
TXN-2232,Manuel Brock,pcook@hotmail.com,182.35,Candles Set,164.48,1,164.48,Credit Card,11-02-2024 22:26,Hyderabad,Home Decor,25,,3,No,New,No,0
TXN-2233,Larry Dominguez,gregory65@yahoo.com,1592.82,Smartphone,779.64,2,1559.28,PayPal,21-05-2025 23:56,Pune,Electronics,,Cancelled,2,No,New,No,0
TXN-2234,Katherine Johnston,nicholas65@frederick.org,2629.24,Power Bank,509.99,5,2549.95,UPI,26-12-2024 00:09,Hyderabad,Electronics,20,,3,Yes,,Yes,0
TXN-2235,Randall Johnson,samuelcarter@hotmail.com,1665.44,Wall Clock,797.84,2,1595.68,PayPal,21-12-2023 22:06,Mumbai,Home Decor,,Pending,4,No,Regular,No,0
TXN-2236,Rebecca Ortiz,cynthiaallen@hotmail.com,438.22,Keyboard,404.45,,404.45,UPI,25-02-2024 22:19,Bangalore,Electronics,30,,1,No,,No,404.45
TXN-2237,Rachel Jones,sferguson@yahoo.com,1725.93,Wall Clock,326.64,5,1633.2,,24-12-2024 11:10,Hyderabad,Home Decor,0,Cancelled,,No,,No,0
TXN-2238,Warren Miles,mackdiane@jackson-salazar.org,260.27,Coffee Maker,96.4,2,192.8,UPI,13-03-2025 05:08,Bangalore,Home Appliances,0,,3,No,Regular,Yes,0
TXN-2239,Jennifer Goodwin,smithjonathan@hotmail.com,1147.95,Air Conditioner,214.4,5,1072,PayPal,31-05-2025 07:14,Pune,Home Appliances,,Cancelled,4,No,,No,0
TXN-2240,Lauren Johnston,peter98@gmail.com,179.95,Dish Soap,129.09,1,129.09,UPI,23-07-2024 03:32,Hyderabad,Household,5,Delivered,,Yes,New,No,0
TXN-2241,Mrs. Elizabeth Knapp MD,larry73@webb.info,793.93,Pen Set,369.71,2,739.42,UPI,02-07-2024 21:47,Jaipur,Stationery,5,,,No,Loyal,No,0
TXN-2242,Andrew Page,deborah23@thompson.info,263.14,Vacuum Cleaner,247.21,,247.21,UPI,26-04-2024 06:59,Delhi,Home Appliances,10,Pending,5,Yes,,No,247.21
TXN-2243,Lori Lopez,njohnson@gmail.com,1836.15,Pen Set,452.28,4,1809.12,Cash,12-10-2024 09:34,Bangalore,Stationery,10,,4,Yes,,Yes,0
TXN-2244,Jasmine Bush,karen19@lloyd.com,1916.78,Organic Soap,477.84,4,1911.36,Debit Card,08-08-2024 07:46,Pune,Groceries,20,Delivered,5,Yes,,Yes,0
TXN-2245,Jim Baker,candice96@hotmail.com,1085.95,Wrist Watch,267.53,4,1070.12,,25-01-2024 22:19,Jaipur,Accessories,25,,5,No,,Yes,0
TXN-2246,Ryan Williamson,powerslawrence@gmail.com,1215.93,Planner,288.07,4,1152.28,,22-06-2024 09:35,,Stationery,5,Pending,3,Yes,Premium,No,0
TXN-2247,James Thomas,kcarlson@yahoo.com,173.04,LED Lamp,154.61,,154.61,Cash,21-09-2024 18:54,Hyderabad,Furniture,10,,4,Yes,Loyal,No,154.61
TXN-2248,Mark Steele,tracytaylor@wilkinson-harvey.com,651.23,Broom,557.81,,557.81,Debit Card,05-11-2023 15:32,,Household,10,,3,Yes,Premium,No,557.81
TXN-2249,Mr. James Hoffman,acohen@hotmail.com,1593.41,Organic Soap,499.33,3,1497.99,Cash,11-08-2025 13:36,Bangalore,Groceries,15,,5,No,Loyal,No,0
TXN-2250,Christopher Cunningham,antonio38@jackson-ellis.info,483.25,Keyboard,398.46,,398.46,Cash,29-12-2024 04:31,Bangalore,Electronics,5,Delivered,2,No,Regular,No,398.46
TXN-2251,Laura Adams,wolfscott@gmail.com,948.59,T-shirt,434.71,2,869.42,PayPal,23-09-2024 10:20,Jaipur,Fashion,5,Delivered,3,No,New,No,0
TXN-2252,Ronald Potter,colemichael@gmail.com,2498.5,Wireless Mouse,610.4,4,2441.6,Cash,04-10-2024 05:44,Delhi,Electronics,15,Cancelled,1,No,New,No,0
TXN-2253,Autumn Cain,michelle96@jensen.com,435.56,Coffee Maker,356.87,1,356.87,Debit Card,15-07-2025 19:23,Pune,Home Appliances,25,,2,No,Premium,Yes,0
TXN-2254,Gregory Campbell,tiffany44@adams.com,3269.83,Leather Wallet,646.3,5,3231.5,UPI,11-02-2024 12:27,,Fashion,10,Cancelled,,No,New,No,0
TXN-2255,Rachel Sellers,jacquelineanderson@gmail.com,3910.57,Perfume,762.39,5,3811.95,,03-05-2025 18:15,Delhi,Beauty,10,,1,No,Premium,No,0
TXN-2256,David Bridges,othomas@yahoo.com,242.85,Office Desk,207.25,,207.25,Debit Card,27-02-2025 20:10,Hyderabad,Furniture,,Pending,5,No,New,No,207.25
TXN-2257,Jesse Schultz,rrobertson@mayer.com,371.58,Baby Stroller,306.39,1,306.39,Credit Card,23-01-2025 05:19,Hyderabad,Baby Products,20,Cancelled,4,No,New,No,0
TXN-2258,Raymond Oconnor,melissa86@gmail.com,710.29,4K Smart TV,696.44,,696.44,Cash,26-09-2024 22:01,Kolkata,Electronics,5,,2,No,Premium,No,696.44
TXN-2259,Kathleen Morris,amy29@yahoo.com,832.27,Perfume,265.06,3,795.18,PayPal,02-07-2025 11:56,Bangalore,Beauty,,Cancelled,,Yes,Regular,Yes,0
TXN-2260,Michael Williams,ksmith@bryant-braun.biz,2523.63,Table Cloth,629.27,4,2517.08,Debit Card,03-04-2024 08:22,Jaipur,Home Decor,,Delivered,4,Yes,Premium,No,0
TXN-2261,Susan Khan MD,penajohn@yahoo.com,420.64,Hair Serum,135.59,3,406.77,UPI,28-03-2025 08:13,,Beauty,5,Cancelled,,No,Premium,Yes,0
TXN-2262,Carol Sanders,rubendavis@gmail.com,575.68,Sunglasses,504.23,,504.23,Debit Card,30-10-2023 01:08,Hyderabad,Accessories,5,Delivered,1,Yes,Loyal,Yes,504.23
TXN-2263,Blake Wheeler,smithmatthew@gmail.com,2464.65,Office Desk,479.01,5,2395.05,Credit Card,27-08-2025 10:47,Mumbai,Furniture,25,Delivered,4,No,Premium,No,0
TXN-2264,Carlos Jones,crosscurtis@yahoo.com,265.29,Vacuum Cleaner,190.87,1,190.87,Credit Card,09-08-2024 16:44,Delhi,Home Appliances,25,Cancelled,3,Yes,Loyal,Yes,0
TXN-2265,Breanna Ayala,caseyelliott@santos.com,1600.34,Smartphone,794.42,2,1588.84,PayPal,12-10-2025 16:57,Mumbai,Electronics,10,,,No,Premium,No,0
TXN-2266,Michael Heath,taylordavid@cruz.com,3753.82,Ergonomic Chair,736.72,5,3683.6,Debit Card,08-05-2024 15:57,Delhi,Furniture,5,Pending,1,No,Loyal,No,0
TXN-2267,Bradley Tran,abbottdominique@yahoo.com,545.46,Toy Car,258.46,2,516.92,,05-04-2024 18:40,Delhi,Baby Products,15,Cancelled,,Yes,New,Yes,0
TXN-2268,Katrina Adkins,bowerslaura@gmail.com,1054.99,Laundry Basket,489.47,2,978.94,UPI,16-11-2024 14:16,Mumbai,Household,15,,4,Yes,Premium,No,0
TXN-2269,David Little,hatfieldsarah@hughes.biz,2485.43,Table Cloth,479.2,5,2396,Credit Card,08-08-2024 00:40,Kolkata,Home Decor,25,,4,No,Loyal,No,0
TXN-2270,Carrie Ruiz,,2293.75,Broom,549.52,4,2198.08,Credit Card,25-11-2024 16:47,Mumbai,Household,5,Delivered,3,Yes,Regular,No,0
TXN-2271,Micheal Wang,imiller@hotmail.com,482.92,Sunglasses,410.22,,410.22,Cash,18-02-2025 16:50,Hyderabad,Accessories,30,Delivered,,No,,No,410.22
TXN-2272,Bradley Miller,amandamyers@hines.com,700.11,Ergonomic Chair,229.2,3,687.6,Debit Card,23-04-2025 21:09,Bangalore,Furniture,25,,5,No,Regular,No,0
TXN-2273,Troy Allen,middletondarren@lynch.com,721.72,Power Bank,355.61,2,711.22,Credit Card,29-01-2024 23:28,Hyderabad,Electronics,5,,5,No,Regular,No,0
TXN-2274,Chad Smith,alexandra42@yahoo.com,617.63,Router,595.94,,595.94,Credit Card,04-02-2024 19:02,Bangalore,Electronics,0,Pending,4,No,,No,595.94
TXN-2275,Shelley Quinn,rogersruben@brown.com,360.03,Sneakers,141.9,2,283.8,UPI,17-11-2024 13:45,Delhi,Fashion,0,Cancelled,4,No,,Yes,0
TXN-2276,Ian Porter,eric19@sharp.com,2928.32,Sneakers,572.74,5,2863.7,Cash,26-08-2025 04:00,Jaipur,Fashion,25,Delivered,4,No,Premium,No,0
TXN-2277,Dana Ruiz,,301.5,Running Shoes,211.54,1,211.54,,31-12-2024 15:02,Delhi,Sportswear,15,Delivered,1,Yes,Premium,Yes,0
TXN-2278,Michelle Rios,john54@duncan.net,617.08,Pasta Pack,297.54,2,595.08,Credit Card,04-04-2025 04:35,,Groceries,30,Pending,3,Yes,Loyal,No,0
TXN-2279,Cassie Brock,djones@ayala-collins.com,283.59,Notebook,224.29,1,224.29,Credit Card,31-12-2024 19:15,,Stationery,0,Pending,2,No,Regular,No,0
TXN-2280,Jacob Carter,stevenvargas@yahoo.com,2186.95,Vacuum Cleaner,702.82,3,2108.46,UPI,20-06-2025 07:26,Kolkata,Home Appliances,5,,1,No,Premium,No,0
TXN-2281,Morgan Payne,adamortiz@weaver.com,693.92,Curtains,629.76,,629.76,Cash,15-07-2024 10:04,Kolkata,Home Decor,,Pending,,No,Premium,Yes,629.76
TXN-2282,Matthew Sweeney,harristonya@yahoo.com,773.72,4K Smart TV,746.59,1,746.59,UPI,14-11-2024 08:58,Mumbai,Electronics,25,Delivered,,No,New,Yes,0
TXN-2283,Valerie Thomas,williamsjesse@hotmail.com,901.98,Leather Wallet,428.55,2,857.1,Credit Card,14-09-2024 00:49,Bangalore,Fashion,20,Delivered,1,Yes,,No,0
TXN-2284,Jacqueline Villegas,wagnerdana@jones-bradley.biz,2967.62,Power Bank,717.51,4,2870.04,Credit Card,26-03-2025 17:44,Delhi,Electronics,10,,1,No,,Yes,0
TXN-2285,Cynthia Green,vhaynes@yahoo.com,1094.15,Toy Car,533.33,2,1066.66,UPI,02-07-2024 05:55,Kolkata,Baby Products,30,Cancelled,3,No,New,Yes,0
TXN-2286,David Harding,moorefrank@edwards-martinez.com,1589.91,Vacuum Cleaner,755.41,2,1510.82,PayPal,18-06-2025 13:00,Delhi,Home Appliances,10,Delivered,2,No,Loyal,No,0
TXN-2287,Eric Baker,mooregina@terry.com,412.78,Baby Stroller,105.38,3,316.14,Debit Card,21-02-2024 09:50,Jaipur,Baby Products,20,,,Yes,Regular,No,0
TXN-2288,David Kelly,jorge20@bond-hawkins.net,321.53,Keyboard,250.33,,250.33,Credit Card,10-05-2024 06:28,Pune,Electronics,25,Pending,,No,Premium,No,250.33
TXN-2289,Brian Leon,brownkimberly@anderson.com,449.02,Sunglasses,415.63,,415.63,Debit Card,14-04-2025 06:10,Mumbai,Accessories,30,,,No,,Yes,415.63
TXN-2290,Maria Aguilar,johnsoncaleb@hotmail.com,766.56,Air Conditioner,375.01,2,750.02,Credit Card,07-10-2024 15:03,Pune,Home Appliances,10,Pending,4,No,Regular,No,0
TXN-2291,Anna Boone,williamssteven@gmail.com,221.54,Wall Clock,214.47,1,214.47,Credit Card,15-10-2025 23:57,Pune,Home Decor,,Pending,1,No,Regular,Yes,0
TXN-2292,Samantha Foster,lvega@lewis-lopez.com,296.15,Olive Oil,50,5,250,,09-10-2024 15:08,Hyderabad,Groceries,,Delivered,,No,Loyal,Yes,0
TXN-2293,Amanda Harvey,victor87@miller.com,390.38,Planner,179.63,2,359.26,Cash,18-09-2024 19:59,Bangalore,Stationery,0,Pending,,No,Loyal,No,0
TXN-2294,Stephen Fox,wcasey@stephens-washington.org,420.01,Mop,388.43,1,388.43,Debit Card,22-11-2024 10:10,Hyderabad,Household,15,Pending,,No,Regular,No,0
TXN-2295,Devin Johnson,huangkimberly@stokes.net,1593.48,Planner,388.95,4,1555.8,PayPal,01-08-2024 19:55,,Stationery,25,,3,Yes,Regular,No,0
TXN-2296,Yvonne Dickson,dianeadams@brown.biz,559.66,Cushion Cover,183.03,3,549.09,Cash,30-07-2024 18:55,,Home Decor,25,,2,Yes,Premium,No,0
