transaction_id,customer_name,email,total_amount,product_name,price,total_sold,revenue_generated,payment_method,transaction_date,store_location,category,discount_applied,delivery_status,customer_rating,return_requested,customer_segment,coupon_used
TXN-2142,Lisa Henderson,kevinwilliams@yahoo.com,567.83,Smartphone,274.88,2.0,549.76,UPI,2025-03-08 11:48:52,Jaipur,Electronics,10.0,,4.0,,Regular,Yes
TXN-2143,Joyce Rodriguez,chenbailey@hotmail.com,481.5,Bluetooth Speaker,212.18,2.0,424.36,,2024-02-17 17:21:26,,Electronics,30.0,Delivered,3.0,Yes,New,Yes
TXN-2144,Aaron Gomez,elizabethmiller@yahoo.com,278.79,Smart Refrigerator,198.37,,198.37,Cash,2023-12-20 18:31:30,Delhi,Home Appliances,5.0,,5.0,,Regular,
TXN-2145,Kimberly Hartman,cmarks@hughes.com,482.93,Dish Soap,464.29,,464.29,Cash,2025-07-02 15:58:10,Mumbai,Household,25.0,Pending,5.0,No,Premium,
TXN-2146,David Sandoval,dennis58@li-thompson.info,244.35,Router,77.64,3.0,232.92,PayPal,2025-04-21 07:53:10,,Electronics,0.0,,4.0,Yes,Loyal,No
TXN-2147,Clarence Taylor,carterbradley@gmail.com,1881.05,Sneakers,600.38,3.0,1801.14,UPI,2025-09-16 05:13:14,Pune,Fashion,5.0,Cancelled,2.0,Yes,New,
TXN-2148,Timothy Robertson,benjamin34@yahoo.com,1389.23,Pen Set,652.67,2.0,1305.34,,2025-08-28 20:19:05,Jaipur,Stationery,,Pending,2.0,Yes,Loyal,Yes
TXN-2149,Sharon Rivera,samuel67@morgan-lopez.info,427.67,Lipstick,169.26,2.0,338.52,UPI,2024-08-09 12:44:02,Chennai,Beauty,30.0,,3.0,Yes,Premium,No
TXN-2150,Kelly Owen,jordanwanda@gmail.com,778.34,Planner,691.09,1.0,691.09,UPI,2024-12-25 21:16:15,Chennai,Stationery,5.0,Cancelled,4.0,No,Loyal,No
TXN-2151,Brian Murphy,sean62@hotmail.com,3187.71,Pen Set,779.24,4.0,3116.96,UPI,2024-10-07 23:56:35,,Stationery,20.0,Delivered,,No,Regular,No
TXN-2152,Andrew Berg,yhill@gmail.com,1649.08,Cushion Cover,796.13,2.0,1592.26,UPI,2023-12-26 11:45:35,Delhi,Home Decor,5.0,Cancelled,,No,New,No
TXN-2153,Jennifer Palmer,thomascathy@johnson-jones.com,1224.43,Cushion Cover,576.95,2.0,1153.9,UPI,2024-08-05 11:52:02,Jaipur,Home Decor,0.0,Cancelled,5.0,No,New,
TXN-2154,Keith Jacobs,,112.87,Smart Refrigerator,69.28,,69.28,PayPal,2024-12-13 10:44:19,Bangalore,Home Appliances,0.0,Pending,5.0,,Loyal,Yes
TXN-2155,Ernest Ramirez,fitzgeraldvictor@mcintyre-wilson.com,102.91,Office Desk,63.11,,63.11,Cash,2025-04-28 01:06:25,Mumbai,Furniture,10.0,,3.0,No,Loyal,Yes
TXN-2156,Zachary Mitchell,davidfarrell@yahoo.com,399.15,Curtains,118.78,3.0,356.34,,2024-03-11 07:26:20,Chennai,Home Decor,,Delivered,1.0,,Premium,No
TXN-2157,Jill Miller,jenna88@yahoo.com,1594.79,Laundry Basket,315.72,5.0,1578.6,UPI,2025-09-20 12:31:04,Jaipur,Household,15.0,Cancelled,,No,Premium,Yes
TXN-2158,Christopher Mckinney,william13@young.com,2756.32,Office Desk,683.73,4.0,2734.92,,2024-08-04 12:29:23,Jaipur,Furniture,5.0,Cancelled,,No,Regular,
TXN-2159,Jackie Lara,jonesraymond@higgins.org,804.05,Broom,239.39,3.0,718.17,,2023-12-25 11:42:14,Bangalore,Household,,Pending,1.0,Yes,Premium,Yes
TXN-2160,Evan Jones,david89@gmail.com,213.17,Detergent,30.76,5.0,153.8,Cash,2025-06-16 13:22:41,,Household,10.0,Delivered,1.0,No,Loyal,
TXN-2161,Jessica Bartlett,holmeskevin@morris.com,1784.42,Pasta Pack,425.3,4.0,1701.2,Credit Card,2024-07-23 23:13:43,Bangalore,Groceries,25.0,Delivered,4.0,No,,No
TXN-2162,Kelly Campbell,james84@weber.net,3583.73,Office Desk,703.59,5.0,3517.95,Debit Card,2024-01-09 18:31:22,Bangalore,Furniture,30.0,Delivered,1.0,,Premium,No
TXN-2163,Caroline David,donnale@morgan.com,164.37,Running Shoes,137.95,,137.95,PayPal,2023-12-31 06:59:41,Chennai,Sportswear,5.0,Cancelled,2.0,,,No
TXN-2164,Martin Ray,bmontgomery@small-gardner.com,2574.53,Office Desk,503.77,5.0,2518.85,PayPal,2024-11-07 07:38:06,Bangalore,Furniture,10.0,Pending,,,,No
TXN-2165,Robert Sullivan,barkereric@yahoo.com,55.26,Curtains,42.54,1.0,42.54,,2024-11-08 07:59:11,Chennai,Home Decor,15.0,,5.0,,Regular,No
TXN-2166,Gerald Thomas,,536.89,Table Cloth,441.01,,441.01,Cash,2025-01-07 10:49:43,Pune,Home Decor,30.0,Cancelled,4.0,Yes,Regular,Yes
TXN-2167,David Martinez,,1377.74,Organic Soap,338.34,4.0,1353.36,PayPal,2025-08-30 10:04:22,,Groceries,25.0,Cancelled,,No,Loyal,Yes
TXN-2168,Danielle Grimes,sarah53@jimenez.info,452.15,Wrist Watch,416.83,1.0,416.83,Cash,2024-11-19 14:26:45,Delhi,Accessories,20.0,,2.0,Yes,Regular,Yes
TXN-2169,Kathleen Davis,nlevy@hotmail.com,3828.97,Lipstick,756.85,5.0,3784.25,Debit Card,2024-07-29 07:19:56,Kolkata,Beauty,25.0,Pending,2.0,No,,No
TXN-2170,Douglas Harper,amanda16@gmail.com,2825.08,Detergent,704.47,4.0,2817.88,Cash,2025-09-13 15:03:29,,Household,,Pending,2.0,,New,Yes
TXN-2171,Jacob Powell,jwilliams@cox.com,1250.17,Smart Refrigerator,232.27,5.0,1161.35,,2024-08-24 06:57:18,Jaipur,Home Appliances,20.0,Delivered,1.0,No,Premium,
TXN-2172,Pamela Ramirez,theresalong@grant-diaz.com,1849.65,Wrist Watch,613.45,3.0,1840.35,Credit Card,2024-03-31 19:35:56,,Accessories,15.0,Cancelled,5.0,No,Regular,No
TXN-2173,Jennifer Williams,jenniferbrock@bryant.com,1860.47,Dish Soap,365.78,5.0,1828.9,PayPal,2025-10-21 14:51:45,Delhi,Household,10.0,Delivered,,No,New,
TXN-2174,Carla Ewing,william88@yahoo.com,1275.07,Wrist Watch,606.42,2.0,1212.84,Cash,2025-05-01 16:45:31,,Accessories,0.0,Delivered,1.0,Yes,New,No
TXN-2175,Karen Smith,whitneybrandy@hotmail.com,1944.95,Laundry Basket,371.02,5.0,1855.1,Debit Card,2025-09-05 13:59:48,Kolkata,Household,,Pending,4.0,,New,
TXN-2176,Alyssa Wells,silvageorge@griffith.com,2109.47,Pen Set,410.78,5.0,2053.9,,2023-11-22 17:24:29,Chennai,Stationery,,Delivered,3.0,No,Regular,No
TXN-2177,Melody Lee,robert63@yahoo.com,340.92,Wall Clock,253.07,,253.07,,2024-11-21 23:29:04,Mumbai,Home Decor,,Cancelled,,,,Yes
TXN-2178,Tami Salas,aprilhoffman@mendoza.info,996.76,Smart Refrigerator,470.98,2.0,941.96,,2025-10-06 16:07:04,Hyderabad,Home Appliances,10.0,Pending,,,Regular,Yes
TXN-2179,Kimberly Lowe,plee@yahoo.com,1453.07,Bluetooth Speaker,358.42,4.0,1433.68,,2025-01-04 16:22:49,Pune,Electronics,30.0,,,,Regular,
TXN-2180,Todd Hendrix,hannahburns@yahoo.com,2134.68,Office Desk,419.76,5.0,2098.8,,2024-07-26 03:03:12,Jaipur,Furniture,30.0,Cancelled,2.0,No,,No
TXN-2181,Taylor Griffith,berryamy@yahoo.com,359.56,Broom,289.89,,289.89,,2025-07-25 20:33:09,Chennai,Household,,Pending,2.0,No,,
TXN-2182,Raymond Thomas,stephanie15@douglas-burgess.com,2339.57,T-shirt,753.77,3.0,2261.31,,2024-04-03 03:42:42,Pune,Fashion,,Cancelled,4.0,No,,
TXN-2183,Denise Hoffman,danielyang@gmail.com,1256.03,Perfume,237.35,5.0,1186.75,Cash,2024-05-04 12:38:11,Hyderabad,Beauty,25.0,Pending,3.0,Yes,New,
TXN-2184,Taylor Perez,garciamark@garcia-townsend.com,1201.84,Coffee Maker,283.63,4.0,1134.52,,2024-12-29 16:12:23,Jaipur,Home Appliances,15.0,Pending,5.0,No,,
TXN-2185,Brooke Delgado,wsantos@yahoo.com,667.63,Perfume,118.45,5.0,592.25,Debit Card,2024-07-04 15:53:27,Pune,Beauty,0.0,Pending,,Yes,Regular,Yes
TXN-2186,Anthony Mack,gentrygregory@peck.biz,1098.27,Baby Stroller,270.93,4.0,1083.72,Debit Card,2025-07-02 05:32:30,Mumbai,Baby Products,10.0,,,No,Loyal,
TXN-2187,Timothy Hayden DVM,evanscarrie@mitchell-hays.net,1857.02,Yoga Mat,607.17,3.0,1821.51,,2024-12-09 10:53:49,Mumbai,Sportswear,5.0,Pending,5.0,,Regular,Yes
TXN-2188,Todd Rosales MD,riverajessica@scott.com,1507.66,Baby Stroller,706.97,2.0,1413.94,Credit Card,2025-01-12 05:06:00,Hyderabad,Baby Products,,Pending,,No,Regular,Yes
TXN-2189,Cheryl Carr,frobertson@yahoo.com,551.89,Hair Serum,458.69,1.0,458.69,UPI,2025-04-01 00:43:28,Chennai,Beauty,,,2.0,,Loyal,No
TXN-2190,William Woods,greenjoe@finley-turner.org,1967.32,Yoga Mat,648.96,3.0,1946.88,Cash,2023-11-07 02:04:07,Chennai,Sportswear,10.0,Delivered,,No,New,
TXN-2191,Ian Young,zparker@shaw.com,1279.54,Keyboard,608.25,2.0,1216.5,,2025-04-17 08:50:11,Hyderabad,Electronics,30.0,Cancelled,1.0,No,Regular,Yes
TXN-2192,Thomas Phillips,susanmendoza@adkins-obrien.biz,780.03,Office Desk,387.19,2.0,774.38,Cash,2025-04-26 10:00:52,Pune,Furniture,,Cancelled,3.0,No,,
TXN-2193,Kaitlin Medina,erinlarson@fox.com,58.19,Curtains,19.03,,19.03,Debit Card,2023-12-28 20:49:52,Mumbai,Home Decor,5.0,,3.0,Yes,Loyal,
TXN-2194,Ashley Poole,franklinbond@wilson-harris.org,817.38,Dish Soap,739.25,,739.25,,2024-11-11 21:18:17,Delhi,Household,20.0,Cancelled,5.0,Yes,Premium,Yes
TXN-2195,Jordan Stokes,williambryant@gmail.com,229.96,Pasta Pack,131.02,,131.02,UPI,2025-01-05 05:37:33,Hyderabad,Groceries,,Pending,2.0,,,Yes
TXN-2196,Robert Cummings,lisa39@gmail.com,402.3,Laundry Basket,362.93,,362.93,PayPal,2023-12-03 09:09:15,Delhi,Household,0.0,Pending,5.0,,Premium,Yes
TXN-2197,Michael Weaver,andersenthomas@ortiz-mack.biz,2756.2,Notebook,685.04,4.0,2740.16,Debit Card,2024-08-15 01:20:54,Jaipur,Stationery,5.0,,1.0,No,Premium,
TXN-2198,Janet Kane DVM,vegadorothy@hotmail.com,428.96,Baby Stroller,370.87,1.0,370.87,,2024-02-09 12:00:02,Chennai,Baby Products,0.0,,3.0,Yes,Premium,
TXN-2199,Hannah White,jessicawalker@gmail.com,208.88,Vacuum Cleaner,45.78,3.0,137.34,PayPal,2025-06-07 13:05:49,Mumbai,Home Appliances,5.0,,,No,Loyal,Yes
TXN-2200,Edwin Nunez,pmorrow@yahoo.com,681.36,Office Desk,615.0,,615.0,Cash,2024-07-24 01:46:34,Kolkata,Furniture,30.0,,4.0,No,Regular,
TXN-2201,Colin Golden,pachecorobert@allen.com,1468.89,Router,700.9,2.0,1401.8,UPI,2025-02-01 12:48:45,Delhi,Electronics,10.0,,5.0,Yes,Premium,Yes
TXN-2202,Kyle Warner,joymorales@fernandez.com,3201.02,Bluetooth Speaker,783.01,4.0,3132.04,PayPal,2024-11-23 14:11:25,Hyderabad,Electronics,30.0,Pending,2.0,No,New,
TXN-2203,Cynthia Hendricks DDS,kevinthomas@hotmail.com,236.62,Perfume,158.9,,158.9,Credit Card,2024-12-07 01:42:54,Hyderabad,Beauty,0.0,Pending,2.0,Yes,Regular,
TXN-2204,Eric Brown,dpeters@david-powers.net,434.5,Wireless Mouse,362.69,,362.69,Credit Card,2024-07-02 18:31:55,Pune,Electronics,0.0,,4.0,Yes,,Yes
TXN-2205,Jennifer Evans,oallen@mathews-thomas.info,389.38,Smart Refrigerator,120.71,3.0,362.13,,2025-10-08 16:54:09,Kolkata,Home Appliances,25.0,Pending,3.0,Yes,,Yes
TXN-2206,Jason Butler,nsanchez@lucas-nielsen.com,305.29,Baby Stroller,247.4,1.0,247.4,PayPal,2024-01-09 00:32:41,Bangalore,Baby Products,30.0,,1.0,No,Loyal,
TXN-2207,Sandra Williams,russojacob@hotmail.com,2259.5,Notebook,560.08,4.0,2240.32,Cash,2025-05-13 18:55:09,Bangalore,Stationery,,Pending,2.0,No,Premium,No
TXN-2208,Claire Clark,susan03@gmail.com,1875.06,Smart Refrigerator,454.28,4.0,1817.12,Debit Card,2025-05-27 02:59:26,Hyderabad,Home Appliances,15.0,Cancelled,2.0,No,Regular,No
TXN-2209,Zachary Mendoza,randyallen@rowe-james.net,166.84,Wrist Watch,83.05,,83.05,Credit Card,2025-03-16 01:56:00,Chennai,Accessories,30.0,Delivered,1.0,Yes,,
TXN-2210,Dennis Hunt,ugarcia@yahoo.com,1830.8,Router,451.49,4.0,1805.96,UPI,2025-06-11 18:41:02,Chennai,Electronics,0.0,Pending,2.0,,Regular,
TXN-2211,Suzanne Wood,hartjeffrey@gmail.com,794.83,Pasta Pack,732.41,,732.41,Debit Card,2023-11-10 19:15:07,Hyderabad,Groceries,15.0,Cancelled,3.0,No,Loyal,
TXN-2212,Timothy Riley,elijah53@yahoo.com,920.63,Smartphone,293.82,3.0,881.46,Cash,2025-01-13 18:32:14,Jaipur,Electronics,5.0,,3.0,Yes,New,No
TXN-2213,Kathryn Pena,kathryn77@yahoo.com,167.66,Baby Stroller,46.12,2.0,92.24,Credit Card,2024-03-07 20:59:36,Chennai,Baby Products,30.0,Cancelled,2.0,Yes,New,Yes
TXN-2214,Heather Taylor,sabrinaweaver@hotmail.com,972.69,Handbag,460.13,2.0,920.26,,2023-12-13 19:44:09,Kolkata,Accessories,20.0,,,,Loyal,No
TXN-2215,Sara Jones,gutierrezmegan@jones.com,1787.75,Running Shoes,588.89,3.0,1766.67,,2024-04-16 02:07:16,,Sportswear,,Pending,5.0,,Regular,
TXN-2216,Jacqueline Williamson,ismith@hotmail.com,767.65,Wireless Mouse,672.86,1.0,672.86,,2024-09-12 16:47:48,Mumbai,Electronics,0.0,,2.0,,Premium,
TXN-2217,Joseph Hill,shawheidi@yahoo.com,134.42,Ergonomic Chair,17.22,5.0,86.1,Credit Card,2025-07-16 08:56:46,Jaipur,Furniture,,Delivered,1.0,,,No
TXN-2218,Cassie Hull,jamesfox@adams-sanders.com,54.31,4K Smart TV,23.21,,23.21,UPI,2024-09-08 13:47:26,Mumbai,Electronics,30.0,Pending,1.0,Yes,,Yes
TXN-2219,David Terry,valdezmichele@gmail.com,837.13,Jacket,161.63,5.0,808.15,UPI,2024-01-09 19:52:00,Chennai,Fashion,30.0,Delivered,3.0,No,Loyal,
TXN-2220,James Alvarez,christopherbruce@mueller.com,1618.06,Jacket,792.28,2.0,1584.56,Credit Card,2025-09-23 05:00:29,,Fashion,5.0,,4.0,No,,No
TXN-2221,Amanda Lewis,brandon14@hotmail.com,534.31,Smart Refrigerator,513.03,,513.03,Cash,2025-01-08 21:28:34,Hyderabad,Home Appliances,25.0,Delivered,5.0,Yes,Premium,Yes
TXN-2222,Cassie Jefferson,brendagoodwin@nicholson.org,2875.43,Power Bank,711.17,4.0,2844.68,Credit Card,2024-05-02 23:37:03,Chennai,Electronics,,Pending,3.0,Yes,Premium,
TXN-2223,Sarah Rhodes,,687.27,Ergonomic Chair,604.28,,604.28,Credit Card,2025-05-13 16:16:42,Chennai,Furniture,10.0,Pending,,No,,No
TXN-2224,Patrick Reed,ehall@jacobs-austin.org,1293.96,Handbag,606.93,2.0,1213.86,,2024-09-01 07:58:18,Delhi,Accessories,25.0,Delivered,1.0,No,Premium,Yes
TXN-2225,Erin Walters,jperez@yahoo.com,2536.11,Pen Set,488.08,5.0,2440.4,Cash,2024-09-28 15:07:13,Kolkata,Stationery,,Cancelled,4.0,No,Premium,No
TXN-2226,Kevin James,jennifermiller@gmail.com,3036.65,Mop,753.5,4.0,3014.0,PayPal,2024-08-19 08:36:15,Hyderabad,Household,5.0,Cancelled,2.0,,Regular,Yes
TXN-2227,Madison Singh,,211.3,Perfume,131.83,,131.83,Debit Card,2024-08-03 18:14:22,Hyderabad,Beauty,25.0,Cancelled,1.0,Yes,Regular,No
TXN-2228,Ashley Miller,ghawkins@yahoo.com,897.7,Organic Soap,294.33,3.0,882.99,Credit Card,2024-01-17 10:24:39,Bangalore,Groceries,30.0,,5.0,,,No
TXN-2229,Hector Davis,asmith@yahoo.com,149.9,Air Conditioner,30.75,3.0,92.25,PayPal,2025-06-25 09:39:21,Kolkata,Home Appliances,,Delivered,3.0,No,Loyal,Yes
TXN-2230,Steven Stein,ginajackson@turner-snyder.com,1509.56,Mop,725.11,2.0,1450.22,Debit Card,2024-03-07 01:51:46,Hyderabad,Household,10.0,Pending,3.0,No,New,No
TXN-2231,Jason Washington,johnathan37@jensen.com,271.14,Ergonomic Chair,59.98,4.0,239.92,UPI,2024-08-31 13:07:27,Jaipur,Furniture,5.0,Cancelled,,Yes,Loyal,
TXN-2232,Manuel Brock,pcook@hotmail.com,182.35,Candles Set,164.48,1.0,164.48,Credit Card,2024-02-11 22:26:06,Hyderabad,Home Decor,25.0,,3.0,No,New,No
TXN-2233,Larry Dominguez,gregory65@yahoo.com,1592.82,Smartphone,779.64,2.0,1559.28,PayPal,2025-05-21 23:56:31,Pune,Electronics,,Cancelled,2.0,No,New,No
TXN-2234,Katherine Johnston,nicholas65@frederick.org,2629.24,Power Bank,509.99,5.0,2549.95,UPI,2024-12-26 00:09:16,Hyderabad,Electronics,20.0,,3.0,Yes,,Yes
TXN-2235,Randall Johnson,samuelcarter@hotmail.com,1665.44,Wall Clock,797.84,2.0,1595.68,PayPal,2023-12-21 22:06:07,Mumbai,Home Decor,,Pending,4.0,No,Regular,No
TXN-2236,Rebecca Ortiz,cynthiaallen@hotmail.com,438.22,Keyboard,404.45,,404.45,UPI,2024-02-25 22:19:45,Bangalore,Electronics,30.0,,1.0,No,,No
TXN-2237,Rachel Jones,sferguson@yahoo.com,1725.93,Wall Clock,326.64,5.0,1633.2,,2024-12-24 11:10:20,Hyderabad,Home Decor,0.0,Cancelled,,,,
TXN-2238,Warren Miles,mackdiane@jackson-salazar.org,260.27,Coffee Maker,96.4,2.0,192.8,UPI,2025-03-13 05:08:39,Bangalore,Home Appliances,0.0,,3.0,No,Regular,Yes
TXN-2239,Jennifer Goodwin,smithjonathan@hotmail.com,1147.95,Air Conditioner,214.4,5.0,1072.0,PayPal,2025-05-31 07:14:26,Pune,Home Appliances,,Cancelled,4.0,No,,
TXN-2240,Lauren Johnston,peter98@gmail.com,179.95,Dish Soap,129.09,1.0,129.09,UPI,2024-07-23 03:32:57,Hyderabad,Household,5.0,Delivered,,Yes,New,No
TXN-2241,Mrs. Elizabeth Knapp MD,larry73@webb.info,793.93,Pen Set,369.71,2.0,739.42,UPI,2024-07-02 21:47:40,Jaipur,Stationery,5.0,,,,Loyal,No
TXN-2242,Andrew Page,deborah23@thompson.info,263.14,Vacuum Cleaner,247.21,,247.21,UPI,2024-04-26 06:59:30,Delhi,Home Appliances,10.0,Pending,5.0,Yes,,
TXN-2243,Lori Lopez,njohnson@gmail.com,1836.15,Pen Set,452.28,4.0,1809.12,Cash,2024-10-12 09:34:36,Bangalore,Stationery,10.0,,4.0,Yes,,Yes
TXN-2244,Jasmine Bush,karen19@lloyd.com,1916.78,Organic Soap,477.84,4.0,1911.36,Debit Card,2024-08-08 07:46:02,Pune,Groceries,20.0,Delivered,5.0,Yes,,Yes
TXN-2245,Jim Baker,candice96@hotmail.com,1085.95,Wrist Watch,267.53,4.0,1070.12,,2024-01-25 22:19:52,Jaipur,Accessories,25.0,,5.0,No,,Yes
TXN-2246,Ryan Williamson,powerslawrence@gmail.com,1215.93,Planner,288.07,4.0,1152.28,,2024-06-22 09:35:13,,Stationery,5.0,Pending,3.0,Yes,Premium,No
TXN-2247,James Thomas,kcarlson@yahoo.com,173.04,LED Lamp,154.61,,154.61,Cash,2024-09-21 18:54:20,Hyderabad,Furniture,10.0,,4.0,Yes,Loyal,
TXN-2248,Mark Steele,tracytaylor@wilkinson-harvey.com,651.23,Broom,557.81,,557.81,Debit Card,2023-11-05 15:32:21,,Household,10.0,,3.0,Yes,Premium,No
TXN-2249,Mr. James Hoffman,acohen@hotmail.com,1593.41,Organic Soap,499.33,3.0,1497.99,Cash,2025-08-11 13:36:32,Bangalore,Groceries,15.0,,5.0,,Loyal,No
TXN-2250,Christopher Cunningham,antonio38@jackson-ellis.info,483.25,Keyboard,398.46,,398.46,Cash,2024-12-29 04:31:47,Bangalore,Electronics,5.0,Delivered,2.0,No,Regular,No
TXN-2251,Laura Adams,wolfscott@gmail.com,948.59,T-shirt,434.71,2.0,869.42,PayPal,2024-09-23 10:20:56,Jaipur,Fashion,5.0,Delivered,3.0,,New,
TXN-2252,Ronald Potter,colemichael@gmail.com,2498.5,Wireless Mouse,610.4,4.0,2441.6,Cash,2024-10-04 05:44:50,Delhi,Electronics,15.0,Cancelled,1.0,No,New,No
TXN-2253,Autumn Cain,michelle96@jensen.com,435.56,Coffee Maker,356.87,1.0,356.87,Debit Card,2025-07-15 19:23:24,Pune,Home Appliances,25.0,,2.0,,Premium,Yes
TXN-2254,Gregory Campbell,tiffany44@adams.com,3269.83,Leather Wallet,646.3,5.0,3231.5,UPI,2024-02-11 12:27:05,,Fashion,10.0,Cancelled,,No,New,
TXN-2255,Rachel Sellers,jacquelineanderson@gmail.com,3910.57,Perfume,762.39,5.0,3811.95,,2025-05-03 18:15:08,Delhi,Beauty,10.0,,1.0,No,Premium,
TXN-2256,David Bridges,othomas@yahoo.com,242.85,Office Desk,207.25,,207.25,Debit Card,2025-02-27 20:10:13,Hyderabad,Furniture,,Pending,5.0,,New,
TXN-2257,Jesse Schultz,rrobertson@mayer.com,371.58,Baby Stroller,306.39,1.0,306.39,Credit Card,2025-01-23 05:19:43,Hyderabad,Baby Products,20.0,Cancelled,4.0,No,New,
TXN-2258,Raymond Oconnor,melissa86@gmail.com,710.29,4K Smart TV,696.44,,696.44,Cash,2024-09-26 22:01:08,Kolkata,Electronics,5.0,,2.0,No,Premium,No
TXN-2259,Kathleen Morris,amy29@yahoo.com,832.27,Perfume,265.06,3.0,795.18,PayPal,2025-07-02 11:56:10,Bangalore,Beauty,,Cancelled,,Yes,Regular,Yes
TXN-2260,Michael Williams,ksmith@bryant-braun.biz,2523.63,Table Cloth,629.27,4.0,2517.08,Debit Card,2024-04-03 08:22:32,Jaipur,Home Decor,,Delivered,4.0,Yes,Premium,
TXN-2261,Susan Khan MD,penajohn@yahoo.com,420.64,Hair Serum,135.59,3.0,406.77,UPI,2025-03-28 08:13:59,,Beauty,5.0,Cancelled,,,Premium,Yes
TXN-2262,Carol Sanders,rubendavis@gmail.com,575.68,Sunglasses,504.23,,504.23,Debit Card,2023-10-30 01:08:28,Hyderabad,Accessories,5.0,Delivered,1.0,Yes,Loyal,Yes
TXN-2263,Blake Wheeler,smithmatthew@gmail.com,2464.65,Office Desk,479.01,5.0,2395.05,Credit Card,2025-08-27 10:47:47,Mumbai,Furniture,25.0,Delivered,4.0,,Premium,No
TXN-2264,Carlos Jones,crosscurtis@yahoo.com,265.29,Vacuum Cleaner,190.87,1.0,190.87,Credit Card,2024-08-09 16:44:15,Delhi,Home Appliances,25.0,Cancelled,3.0,Yes,Loyal,Yes
TXN-2265,Breanna Ayala,caseyelliott@santos.com,1600.34,Smartphone,794.42,2.0,1588.84,PayPal,2025-10-12 16:57:37,Mumbai,Electronics,10.0,,,,Premium,
TXN-2266,Michael Heath,taylordavid@cruz.com,3753.82,Ergonomic Chair,736.72,5.0,3683.6,Debit Card,2024-05-08 15:57:50,Delhi,Furniture,5.0,Pending,1.0,,Loyal,No
TXN-2267,Bradley Tran,abbottdominique@yahoo.com,545.46,Toy Car,258.46,2.0,516.92,,2024-04-05 18:40:36,Delhi,Baby Products,15.0,Cancelled,,Yes,New,Yes
TXN-2268,Katrina Adkins,bowerslaura@gmail.com,1054.99,Laundry Basket,489.47,2.0,978.94,UPI,2024-11-16 14:16:00,Mumbai,Household,15.0,,4.0,Yes,Premium,No
TXN-2269,David Little,hatfieldsarah@hughes.biz,2485.43,Table Cloth,479.2,5.0,2396.0,Credit Card,2024-08-08 00:40:23,Kolkata,Home Decor,25.0,,4.0,,Loyal,No
TXN-2270,Carrie Ruiz,,2293.75,Broom,549.52,4.0,2198.08,Credit Card,2024-11-25 16:47:50,Mumbai,Household,5.0,Delivered,3.0,Yes,Regular,
TXN-2271,Micheal Wang,imiller@hotmail.com,482.92,Sunglasses,410.22,,410.22,Cash,2025-02-18 16:50:26,Hyderabad,Accessories,30.0,Delivered,,,,
TXN-2272,Bradley Miller,amandamyers@hines.com,700.11,Ergonomic Chair,229.2,3.0,687.6,Debit Card,2025-04-23 21:09:12,Bangalore,Furniture,25.0,,5.0,,Regular,No
TXN-2273,Troy Allen,middletondarren@lynch.com,721.72,Power Bank,355.61,2.0,711.22,Credit Card,2024-01-29 23:28:12,Hyderabad,Electronics,5.0,,5.0,,Regular,No
TXN-2274,Chad Smith,alexandra42@yahoo.com,617.63,Router,595.94,,595.94,Credit Card,2024-02-04 19:02:56,Bangalore,Electronics,0.0,Pending,4.0,No,,
TXN-2275,Shelley Quinn,rogersruben@brown.com,360.03,Sneakers,141.9,2.0,283.8,UPI,2024-11-17 13:45:07,Delhi,Fashion,0.0,Cancelled,4.0,No,,Yes
TXN-2276,Ian Porter,eric19@sharp.com,2928.32,Sneakers,572.74,5.0,2863.7,Cash,2025-08-26 04:00:51,Jaipur,Fashion,25.0,Delivered,4.0,,Premium,No
TXN-2277,Dana Ruiz,,301.5,Running Shoes,211.54,1.0,211.54,,2024-12-31 15:02:15,Delhi,Sportswear,15.0,Delivered,1.0,Yes,Premium,Yes
TXN-2278,Michelle Rios,john54@duncan.net,617.08,Pasta Pack,297.54,2.0,595.08,Credit Card,2025-04-04 04:35:31,,Groceries,30.0,Pending,3.0,Yes,Loyal,
TXN-2279,Cassie Brock,djones@ayala-collins.com,283.59,Notebook,224.29,1.0,224.29,Credit Card,2024-12-31 19:15:43,,Stationery,0.0,Pending,2.0,,Regular,No
TXN-2280,Jacob Carter,stevenvargas@yahoo.com,2186.95,Vacuum Cleaner,702.82,3.0,2108.46,UPI,2025-06-20 07:26:46,Kolkata,Home Appliances,5.0,,1.0,No,Premium,No
TXN-2281,Morgan Payne,adamortiz@weaver.com,693.92,Curtains,629.76,,629.76,Cash,2024-07-15 10:04:03,Kolkata,Home Decor,,Pending,,,Premium,Yes
TXN-2282,Matthew Sweeney,harristonya@yahoo.com,773.72,4K Smart TV,746.59,1.0,746.59,UPI,2024-11-14 08:58:26,Mumbai,Electronics,25.0,Delivered,,No,New,Yes
TXN-2283,Valerie Thomas,williamsjesse@hotmail.com,901.98,Leather Wallet,428.55,2.0,857.1,Credit Card,2024-09-14 00:49:40,Bangalore,Fashion,20.0,Delivered,1.0,Yes,,No
TXN-2284,Jacqueline Villegas,wagnerdana@jones-bradley.biz,2967.62,Power Bank,717.51,4.0,2870.04,Credit Card,2025-03-26 17:44:27,Delhi,Electronics,10.0,,1.0,,,Yes
